platform,URL,date_crawl,customer_name,time_comment,content,thank_count
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tunghoanglam7594,2023-09-13T13:58:23Z,Nó mà 90hz húp luôn plus r,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@khaiminhnguyen8502,2023-09-13T13:56:03Z,Mat lung dep wa❤,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@user-ur5mx6di7e,2023-09-13T13:55:55Z,Nói chung đã là iphone thì cái gì cũng đẹp ý kiến riêng của tôi,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@huuthainguyen9264,2023-09-13T13:50:19Z,Iphone là nhất🎉❤,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@S2VH,2023-09-13T13:47:54Z,Mua con này thà mua 14pro max còn hơn,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@ngungu4948,2023-09-13T13:47:00Z,iPhone kể cả nó để cái camera ở giữa màn hình thì nó vẫn bán đc,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@LeHungHau,2023-09-13T13:46:07Z,Anh Vinh ơi a có nắm được dung lượng pin trên 15 seri không anh ?,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@DuyKhanh-eu5vg,2023-09-13T13:44:49Z,14Pm vẫn hơn,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@S2VH,2023-09-13T13:43:59Z,120hz thì nch,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@longnam8583,2023-09-13T13:41:07Z,Giá đó tui chọn 14pro-14promax ))),1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thanhhaubui276,2023-09-13T13:38:32Z,Xin review cô đang cầm cái máy quay kia được không,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@MinhHoang-yu8bn,2023-09-13T13:38:20Z,60hz k ăn thua ae oi,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@chjyeumjnhemhld,2023-09-13T13:36:49Z,ngoại trừ type C thì chẳng có gì nữa. xem pro vs pro max thế nào chứ thế này lại ko đáng bán thận rồi,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nguyenvannguyen3045,2023-09-13T13:36:46Z,"Ko biết ip 13 đã rẻ chưa để mua ,thèm mấy năm nay r",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@lmsangbinhdinh,2023-09-13T13:35:47Z,tôi sẽ mua 15 pro max... Nó sẽ thích hơn.,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@phonggvu2401,2023-09-13T13:35:19Z,:v vkl dòng 15 thường vẫn màn 60hz ạ,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@PhuongChi-tw6db,2023-09-13T13:34:08Z,Đẹp quá mà no money 😢,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@Le_Picas,2023-09-13T13:33:04Z,"Mấy đứa trẻ trâu hay chê iphone làm gì có tiền mua iphone,có mua thì trả góp để sỉ diện",2
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@itsjustdung,2023-09-13T13:31:34Z,"có bác nào mấy hôm nay pin với hiệu suất tụt hơn cả tụt quần không @@ 13 mini đang dùng ngon, sáng hôm sau dậy thấy pin còn 95%?? đêm tụt hẳn 15%???",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thayongnoi4543,2023-09-13T13:30:12Z,Mua 14prm hơn em này nhiều nếu tầm giá,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@npkdaily,2023-09-13T13:29:41Z,Giá như lên được màn 90hz nhỉ,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@GiangPham-qr1gp,2023-09-13T13:26:35Z,Đợi vài năm nữa mua là ngon lun 😅😅,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@quangsirotn5094,2023-09-13T13:25:51Z,"Toàn công nghệ từ thời nào rồi,  lên iphone lại là đột phá . Chịu",1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@duckio777,2023-09-13T13:25:40Z,"cái viền ưng thật sự,  nó được cóncétp từ thời ip7,  giờ đã thành sự thật. rất ưng  apple đợt này.",3
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tuantai-08,2023-09-13T13:25:17Z,Màn ip năm nay nhìn đẹp thật,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@HaiPhan-mm9rr,2023-09-13T13:24:44Z,Là lột xác dữ chưa😂🤣😂. Lột xác không khác gì iphone 14😂,2
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hainguyenofficial6431,2023-09-13T13:21:53Z,Vẫn 60 hẹc ae nhỉ,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@sunnykiddy1482,2023-09-13T13:21:38Z,Màn 120hz nữa thì ngon quá,3
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@1412Channel,2023-09-13T13:20:34Z,"<a href=""https://www.youtube.com/watch?v=uo2LsYzCcN4&amp;t=143"">2:23</a> xinh nha",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@NamLe-sl4qy,2023-09-13T13:19:09Z,"<a href=""https://www.youtube.com/watch?v=uo2LsYzCcN4&amp;t=141"">2:21</a> xinh thiệt 😊",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@TheBubuzozo,2023-09-13T13:18:31Z,năm nay có bảo mật vân tay không ad.,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@Trongdondan,2023-09-13T13:16:12Z,Nhìn đẹp mhỉ thôi dành tiên mua androi😢,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tuantranlengoc6540,2023-09-13T13:15:52Z,hay,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hungtrieuofficial,2023-09-13T13:11:32Z,Chỉ một từ thôi. Đẹp 🙂,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@user-om1fe6kw3g,2023-09-13T13:10:06Z,"Plus ngang giá ngang 14prm ,có lẽ mua 14prm vẫn là hợp lý hơn nhỉ .",2
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nguyetanhtv,2023-09-13T13:08:38Z,Nhìn xấu quá,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@chujung6249,2023-09-13T13:08:29Z,Chưa đủ tiền mua 11 nữa 🤣,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@duonggia8347,2023-09-13T13:01:12Z,Mình đặt cọc cái máy iphon 15 promax bạn ơi,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@AnNguyen-pu3tj,2023-09-13T13:00:07Z,hơn 20 tr ko có 120hz:))))))) mà thôi ifan thì quất,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@yuanwu1028,2023-09-13T12:54:49Z,Đang xài 120hz mà xuống 60hz thì tởm ko thể chịu nổi,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@coocvuong1630,2023-09-13T12:53:37Z,"ko có 120hz mua làm gì, lướt còn chậm hơn con android 5tr.",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nhienan3538,2023-09-13T12:50:56Z,Đợi 15 plus về là quất luôn,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thanhbinhsky4552,2023-09-13T12:50:36Z,Em đối diện xinh thế,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@quangnguyenvinh3436,2023-09-13T12:48:52Z,20 nam nau = androi bay h,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nonstop_1000cc,2023-09-13T12:47:48Z,D.I nhìn trông liền mạch hoàn toàn so với tai thỏ. 1 kỷ nguyên 6 năm đã kết thúc. Màu sắc vừa cá tính mà k mất đi vẻ sang trọng. Hqua xem xong thấy máy nào cũng đáng để lên đời trong năm nay,41
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@viettoanhp,2023-09-13T12:46:15Z,"<a href=""https://www.youtube.com/watch?v=uo2LsYzCcN4&amp;t=198"">3:18</a> phóng viên nước nào xinh thế nhỉ, chắc gốc Trung rồi ^^",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@2land317,2023-09-13T12:44:53Z,"<a href=""https://www.youtube.com/watch?v=uo2LsYzCcN4&amp;t=198"">3:18</a> anh Vinh tia con gái nhà ngta bị bắt tại trận",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nhatminhtran1075,2023-09-13T12:42:56Z,"Đẹp quá, quá ngon, mình sẽ mua xiaomi vì nó cũng ngon và ko ảo giá như iphone",50
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@CSBO260,2023-09-13T12:42:08Z,Rồi khung viền mạ vàng bóng bẩy sang chảnh của tui đâu pa,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@mypicture2588,2023-09-13T12:38:34Z,"Ip năm nay ngon đấy, vừa ý hơn mọi năm",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@minhngocnguyen4587,2023-09-13T12:37:47Z,Màn 60hz thì vẫn chán,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@pquy4327,2023-09-13T12:35:39Z,Em đang thắc mắc rằng là với điều kiện kinh tế của a mà nghề đặc thù cần vẻ ngoài sao a ko đi chữa trị khuôn mặt của mình ( e ko có ý body samming gì ở đây cả nhà chỉ là thắc mắc thôi),2
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@43vuhuythanh24,2023-09-13T12:35:37Z,Đợi ra ip16 mình mua 15 🤣,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@duonghienhoangnam,2023-09-13T12:35:33Z,"iPhone 15 và 15 Plus năm nay có Dynamic Island và USB Type-C, mặt kính nhám là quá tuyệt rồi. Tuy là màn chỉ có 60Hz nghe không sướng trong tầm giá 20 triệu nhưng mà nó lại bền, với lại chip A16 theo em đủ để sử dụng trong thời gian dài.",5
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@Subocau,2023-09-13T12:32:36Z,60hz thì quá chán,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@DineshKumar-nr8mx,2023-09-13T12:31:34Z,Con này không cần 120hz chỉ cần 90hz là best choice,9
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@atpham8722,2023-09-13T12:31:03Z,Màn &quot;Đảo Dynamic&quot; dùng khó chịu bome,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@HocToan-gc9wn,2023-09-13T12:30:24Z,Tg này hay nè,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@leduythang90,2023-09-13T12:29:33Z,"Có mỗi cái USB C là thấy có giá trị thực sự, còn lại có cũng đc ko có cũng chẳng sao.. &quot;Lột xác hoàn toàn, lột xác 1/2&quot;???",4
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thanh164,2023-09-13T12:27:37Z,15 vẫn 60hz + sạc chậm thì pro max vẫn là lựa chọn p/p hơn. hi vọng 16 sẽ lên được 120hz và sạc ít nhất 50w,13
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@ThangNguyen-NDT,2023-09-13T12:27:08Z,"Có tiền thì mua,tính kinh tế thì tốn tiền hơn,sử dụng là phải tuân thủ.Không biết tuan thủ thì tại người dùng thật đấy",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@annguen3833,2023-09-13T12:26:31Z,Anh có thể quay cô gái kia lâu lâu chút được không kkk,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@atpham8402,2023-09-13T12:26:13Z,"mọi năm đều mua pro max mới, nhưng năm nay sẽ mua plus",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@NguyenHoang-tr9cf,2023-09-13T12:25:40Z,Màu năm nay đẹp,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@MrVitP,2023-09-13T12:22:48Z,R có j hay ko ? Lo mà làm ăn chứ suốt ngày đú đởn iphone i củng ng có tiền chẳng quan tâm đến thứ sản phẩm rẻ rách này,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@luncoveroffical8408,2023-09-13T12:22:27Z,60hz   .thôi thôi..🤣🤣,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@user-tt9bk2pf9m,2023-09-13T12:21:16Z,Hóng mini 7 xem có 120 hz ko chứ màn to mà 60hz thì tởm,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@ThanhNhan9_9,2023-09-13T12:21:10Z,Đáng là đáng cái gì vậy Để ngta mua 14pro vs 14promax đi 😂 Hơn hẳn cả bên ngoài lẫn bên trong và chắc chắn sẽ giữ giá hơn. 2 Con loại thường của serie 15 là rác,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@user-dj6sf2sq4r,2023-09-13T12:20:04Z,"Camera 12mp trên ip 14 thường mình đang sài đã quá ngon rồi , giờ 48mp trên ip 15 thì trên cả tuyệt vời rồi luôn 😊😊😊😊❤❤❤❤",26
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@trwmk57,2023-09-13T12:17:24Z,Hơn iPhone 14 Pro Max đc mỗi cái cổng C với pin trâu hơi một tý 😅 à lại thua ở cái 120Hz nữa chứ 😅,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@kiemtoan229,2023-09-13T12:17:12Z,Ai thấy mấy màu tươi này làm lưng bóng như cũ đẹp hơn không :v,19
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@37oc48,2023-09-13T12:16:54Z,thời điểm thích hợp để nâng cấp iphone 14 promax rồi đây =)),3
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@quangthanhart6541,2023-09-13T12:16:44Z,ok,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nguyentrieumen7568,2023-09-13T12:14:24Z,Hok phải fan Apple . Nhưng màu hồng quyến rũ quá.❤❤❤,3
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nguyquantu7240,2023-09-13T12:12:04Z,"60hz chán thế, thế hệ thứ 3 từ khí có 120 hz mà vấn ko chịu có kakak",1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thaohop1234,2023-09-13T12:08:34Z,"Góp dc 30 củ, k biết mua dc 15prm k",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@khongnhoten98,2023-09-13T12:06:54Z,Màu đỏ đâu nhỉ,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@thailethanh6153,2023-09-13T12:06:16Z,Dynamic island là cái màn hình khuyết tật😂😂😂😂,8
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@imassagio5679,2023-09-13T12:05:30Z,"Này là đảo lổ hay như bên android , hoặc mate 60 pro nhìn dị dị , làm tai thỏ nhìn còn đẹp hơn",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@minhduyphan7252,2023-09-13T12:02:03Z,"Nhìn như cũ, chịu.",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@billynguyen8555,2023-09-13T12:01:45Z,Dòng ip15 promax có nóng ko vậy Vinh ?,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tiendung3730,2023-09-13T12:00:48Z,Ước gì 15 Plus có màu trắng thì chắc chắn sẽ bán con 14 Plus để mua.,9
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@phamkien3521,2023-09-13T11:57:39Z,Dòng plus vẫn là 1 thứ gì đó làm lăn tăn mn =)) giá thì bằng 3 mắt mà 3 mắt nhìn sang chảnh hơn,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@KaKa_3669,2023-09-13T11:56:28Z,120hz thì ít người muốn mua pro max 😅 nên 60hz thôi :)),22
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@nguyenkiemtoan8768,2023-09-13T11:55:51Z,"Viền đen dầy, viên thuốc thô quá, đúng là có quả táo cắn dở bán vẫn đắt như tô. tươi",4
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hoangsonang2915,2023-09-13T11:55:44Z,12m trên 13prm đã quá rõ rồi giờ lên 48m thì còn gì chê nữa,4
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@bido202,2023-09-13T11:54:22Z,Con cháu VN giờ ăn chơi lãng phí quá,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@Duyyy392,2023-09-13T11:53:24Z,Giá này mua 14prm ngon hơn nhiều,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@anhle-wo4fv,2023-09-13T11:52:49Z,Chị đối diện xinh vãi,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@iamh1eu,2023-09-13T11:52:24Z,15 và 15 plus nhận được nâng cấp gần như 14 pro và 14 pro max. đáng tiếc cái có lẽ màn vẫn 60Hz. có khi năm sau 120Hz mới được trang bị trên dòng thường,6
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@aingoc901,2023-09-13T11:51:45Z,Mua 14pro ngon hơn,2
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@Vuduc1609,2023-09-13T11:51:35Z,"Nếu bạn chỉ đủ tiền mua 14 pro max nhưng lại sợ lỗi màn thì đừng lo, 15 plus sẽ cứu bạn. Trọng lượng nhẹ hơn đáng kể và cầm sướng tay hơn, chỉ tiếc là k có 120hz và camera k dc đa dụng hơn mà thôi. Nhưng cũng phải đánh đổi chứ nếu cố mua 14 pro max mà tự nhiên nó xanh màn trắng màn thì cũng nhọc lắm :))",18
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@powlee8738,2023-09-13T11:47:30Z,Mua 14 pro max,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tranduyhuynh4803,2023-09-13T11:47:11Z,Tôi đã mua 10 cái rất ưng ý anh em à,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@manovarsx,2023-09-13T11:46:45Z,"Nhìn cái màn hình là ko muốn mua rồi, thà để tai thỏ như trước còn hơn",0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@ryanlam4583,2023-09-13T11:45:10Z,14plus có nên lên 15plus ko anh em ?,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@IloveyouBae-bq4ht,2023-09-13T11:44:12Z,Quá đã luôn,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hungcantho1527,2023-09-13T11:43:20Z,màu sang chảnh thật sự 😢,1
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@realvatvostudio,2023-09-13T11:43:10Z,"► Tìm hiểu thêm thông tin và giá bán của iPhone 15 và iPhone 15 Plus: <a href=""https://vatvostudio.vn/iphone-15-va-iphone-15-plus-ra-mat-da-co-dynamic-island-camera-48mp-va-usb-c-gia-khong-doi/"">https://vatvostudio.vn/iphone-15-va-iphone-15-plus-ra-mat-da-co-dynamic-island-camera-48mp-va-usb-c-gia-khong-doi/</a>",8
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@tranthai6597,2023-09-13T11:43:09Z,Xem sớm,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hunginhquoc5082,2023-09-13T11:43:04Z,Đã đặt trước tại cellphones,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@hoangngodientu,2023-09-13T11:42:59Z,❤❤❤❤❤❤,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@VincentNguyenRV,2023-09-13T11:42:58Z,Nay cmt đầu 😂,0
Youtube,https://www.youtube.com/watch?v=uo2LsYzCcN4,06/03/2024,@quanglovengocmai,2023-09-13T11:42:54Z,Chúc team một buổi tối vui vẻ và hạnh phúc nha,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@realvatvostudio,2023-04-27T12:17:27Z,"► Mua iPhone 13 chính hãng giá tốt: <a href=""https://cellphones.com.vn/hang-cu/iphone/iphone-13.html?utm_source=pr&amp;utm_medium=vatvo&amp;utm_campaign=hang-cu/iphone/iphone-13.html_27042023"">https://cellphones.com.vn/hang-cu/iphone/iphone-13.html?utm_source=pr&amp;utm_medium=vatvo&amp;utm_campaign=hang-cu/iphone/iphone-13.html_27042023</a>",7
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@Caphedang_tv,2024-03-01T05:06:48Z,Pin cua minh 89 ios 16.5.1 (c),0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@hanni2561,2024-01-31T06:53:12Z,Ip 13 có bị lỗi màn hình ko ta,1
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@tranminhnghia5498,2024-01-23T07:41:19Z,Đúng giữ giá thật qua 8 tháng r vẫn còn tầm 15tr 😳,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@tutrananh5851,2023-12-19T23:18:41Z,Iphone xách tay thì có dc thay pin chính hãng ở trung tâm bảo hành apple không ae nhỉ?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@phamanhtuan2715,2023-12-06T02:57:45Z,Cố gắng lên 14 plus pin trâu,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@BridgetMC._.,2023-11-26T13:39:14Z,Em sẽ combo iPhone 13 và Redmi note 13 Pro Plus nữa😂😂❤😂😂,1
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@atinhsofficial8113,2023-11-16T16:04:13Z,Máy cũ tầm 13 củ tôi mua ngay?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@Thichdieuvan,2023-11-08T00:04:20Z,Đang xài luôn á 😆,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@mpchanel7761,2023-11-02T16:53:17Z,nay  mình mua  con 13 thường 128g   16trieu 6 dùng cũng bình  thường,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@toan__lee,2023-10-23T15:08:37Z,Thích đánh giá kiểu này. Có khen có chê. Má vô tgdd . Cái dt tào 4tr nó cũng khen. Vkl,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@leonard199x,2023-10-19T04:29:34Z,Hiện tại Giá neww này mua dc 14 plus hàng cũ 16m5 ở FPT rồi hhh,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@tientran-gu2wf,2023-10-05T06:01:49Z,minh mua luc moi ra gio con 84%,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@tobeyy1535,2023-09-24T02:53:59Z,hình như dòng 13 lỗi màn nhiều nhất nằm ở con 13 pro max nhỉ mọi người,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@LongTran-yt8ki,2023-09-17T02:29:04Z,Màn con aphon13  bằng màn con 6s ko,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@nguyennguyen-lk1ql,2023-09-15T10:55:54Z,"13 thường, gọn nhẹ , bin bền bỉ, tính năng ok, ko chê điểm gì, prM cũng ngon nhưng to nặng ko phù hợp di động khi bỏ túi quần",5
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@thuhien238,2023-09-11T16:25:45Z,Mình muốn sài màn hình to thì nên mua con nào là hợp lý nhất nhỉ ae?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@hantran6234,2023-09-09T08:34:47Z,ip13 có bị lỗi màng k ạ ?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@ronalquang6868,2023-08-19T10:03:48Z,Ip13 có hay bị dính lỗi sọc màn như 13pro hay promax không nhỉ,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@quocnguyen_206,2023-08-15T11:04:41Z,Em vừa mua hôm 10/8 đen 128g giá 16tr290 mua cường lực tận 490 + củ sạc chính hãng dùng đúng sướng luôn,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@leinhvu9701,2023-08-12T06:00:56Z,lsao để có tiền mua iphone 13 vậy bro ?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@uocnguyenvan9441,2023-08-10T11:55:50Z,Viền bằng khung thép hay gì vậy ạ,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@kietnguyentuan6744,2023-08-04T07:28:45Z,thay pin iP 11 thì thay ở đâu là uy tín vậy anh em ?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@user-mx9mw1ul7u,2023-07-26T11:12:05Z,Tại sao khu đặt hàng k có nha trang,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@LanNguyen-zo1ln,2023-07-15T07:41:25Z,ip 13 hụt pin bao nhiêu thì nên thay mới vậy ạ ?,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@tranvanson4553,2023-07-09T10:15:47Z,căn bản dùng iphone 13 quá tốt mình đã dùng android và quá chán ngấy việc lỗi máy,2
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@vantaitran3976,2023-07-06T17:10:35Z,Muốn mua cường lực 13 thường,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@kimthuy5402,2023-07-06T06:43:52Z,14 hiện giờ giá bao nhiêu b,0
Youtube,https://www.youtube.com/watch?v=W6NZn6ns4Wc,06/03/2024,@trongtainguyen6620,2023-06-25T14:59:56Z,Mình dùng thấy quá ngon,1
