Platform,URL,customer_name,time_comment,content,thank_count,rating
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,maiphuong104200,2023-11-26 21:25 | Phân loại hàng: Titan - Tự Nhiên,"Đúng với mô tả: 5 sao
Chất lượng sản phẩm: 5 sao
Tính năng nổi bật: 5 sao
Đặt ngay black friday có giá tốt + giao sau 1 ngày + hình thức hộp hàng không đẹp lắm",3,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,nguyendangminhtam1234,2024-03-02 14:37 | Phân loại hàng: Titan - Tự Nhiên,"Chất lượng sản phẩm: tot
Đúng với mô tả: chính hãng apple việt nam
Tính năng nổi bật: natural titan
Hàng đúng chuẩn apple mã vn/a đóng gói cẩn thận nhân viên nhiệt tình, nhưng giao hàng trễ và mình không thích điều này chút nào",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,l*****0,2024-02-06 11:43 | Phân loại hàng: Titan - Tự Nhiên,"Tính năng nổi bật: nghe nhạc
Đúng với mô tả: titan natural
Chất lượng sản phẩm: tốt
Đợi voucher và màu hơi lâu, giao hàng nhanh, hàng mới sản xuất tháng 11/2023. Ngon",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,k*****_,2024-01-19 19:16 | Phân loại hàng: Titan - Xanh,"Giao hàng nhanh, đóng gói kỹ, shop tư vấn nhiệt tình. Săn sale đc giá hời",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,diemmy20072017,2024-01-13 20:02 | Phân loại hàng: Titan - Đen,"Điện thoại nhỏ gọn xinh xắn, lúc đặt nghĩ sẽ to hơn nên lúc nhận hàng hơi bất ngờ chút xút, cầm mãi cũng quen quen tay",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,thuytrinh0702,2024-01-30 09:45 | Phân loại hàng: Titan - Tự Nhiên,"Màu natural đẹp xuất sắc luôn. Xài được 1 ngày cảm giác cầm nắm rất thích, máy mượt, có online lâu hơi nóng máy chút. Giá ổn áp giảm được thêm 2 triệu 5 mua shopee, giá này mua ngoài chỉ được máy cũ. Được cái mua shopee không cần tranh giành hết máy. Đóng gói chắc chắn, có tội giao hàng hơi lâu chút, chắc do cận Tết. Nói chung ưng cái bụng 😍",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,n*****4,2024-02-12 12:08 | Phân loại hàng: Titan - Trắng,Sao k dc lên hạng kim cương z :((((( uy tín máy nguyên seal nha mng nét căng,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,giakhasnh,2024-02-29 05:57 | Phân loại hàng: Titan - Trắng,"Toẹt dời, lần thứ 2 mua của Apple Shopee Mall, vừa đặt 11 giờ trưa hôm nay, 15 giờ chiều ngày hôm sau shipper gọi nhận hàng rồi 🫠🫠 ship lẹ dữ luôn",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,tieuly13,2023-12-14 23:33 | Phân loại hàng: Titan - Đen,"Shop đóng gói cẩn thận, giao hàng nhanh, đủ hàng, chất lượng ok, cảm ơn shop",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,binhm0,2023-10-18 00:45 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng nhanh, đặt hôm trước hôm sau nhận máy. Đóng gói cần thận",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,lschngkhon,2023-11-25 20:46 | Phân loại hàng: Titan - Đen,"Đúng với mô tả: đúng mô tả
Tính năng nổi bật: đẹp
Chất lượng sản phẩm: tốt
Hàng chinh hãng..xài ok",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,quan0961116619,2024-01-23 10:37 | Phân loại hàng: Titan - Tự Nhiên,"Sp oke, cho shop 5 sao để lấy xu giao hàng hơi chậm, xác nhận đơn hơi chậm hâhhahaha",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,thainv2907,2023-10-03 11:53 | Phân loại hàng: Titan - Tự Nhiên,"Ok đã nhận được hàng đúng như mong đợi!
Mua online mà vẫn an toàn!",26,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,huyen.nt129,2023-11-27 22:38 | Phân loại hàng: Titan - Đen,"Lấy tạm hình con 15 promax mua tháng trc để up, săn sale giá rẻ, trộm vía dùng thấy rất ổn nha mn",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,t*****3,2023-11-16 21:29 | Phân loại hàng: Titan - Tự Nhiên,Video mang tính lấy xu thôi nha! Nhìn chung mua iphone ở đây khá oke! Nhưng máy mới mua xong thì lens camera bị trầy sơ một tí! Máy mượt thích hợp ai ưa nhỏ gọn nha! Pin tương đương iphone 11! Nên tắt màn hình luôn bật để tk pin! Dùng 3 g liên tục thì chiều về nhà là phải sạc luôn!,7,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,o*****2,2024-02-22 01:04 | Phân loại hàng: Titan - Tự Nhiên,"Ok lắm ạ, n mà giao hàng lâu quá, có hóa đơn điện tử sau khi nhận hàng tầm 5 tiếng. Hai ngày nhận được hàng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,giangle97.,2023-10-04 14:11 | Phân loại hàng: Titan - Xanh,"Nhan duoc hang nhanh, ca nhan minh thay mau nay dep",7,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,t*****1,2023-10-02 14:41 | Phân loại hàng: Titan - Tự Nhiên,Đã nhận sản phẩm từ nhân viên Shopee...yêu cầu CMT chụp ảnh quay phim đủ cả mới đc nhận hàng. Sản phẩm nguyên seal,12,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,nguyenuyen22,2024-02-25 10:46 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng siêu nhanh, đặt hôm sau giao, gói hàng kĩ, hàng nguyên seal, đúng với mô tả",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,lananh300699,2023-11-07 01:01 | Phân loại hàng: Titan - Xanh,"Mua đuoc iphone giá tốt, giao hàng nhanh, rất ưng sản phẩmmmmmm",8,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,yelgax,2023-10-21 20:56 | Phân loại hàng: Titan - Tự Nhiên,"Hàng chính hãng nguyên seal nhưng phải ra kho nhận, không giao tận nhà. Đóng gói cẩn thận giao hàng nhanh",6,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,maigia143,2023-11-14 20:50 | Phân loại hàng: Titan - Xanh,"Vẫn uy tín, nhanh chóng và giá luôn tốt nhất như hồi mua Macbook. Chả cần phải ra shop nào nữa",5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,tieuthuy99,2023-12-07 00:04 | Phân loại hàng: Titan - Trắng,"Tính năng nổi bật: okk
Đúng với mô tả: đuang
Chất lượng sản phẩm: dúng
chat luong xucn ahdnmaff agdnnNgw xhna. fhNngk",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,lannguyen120,2024-03-08 15:46 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng sản phẩm nhanh chóng
Đóng gói sản phẩm cẩn thận
Sản phẩm đúng với mô tả",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,d*****0,2023-12-11 09:20 | Phân loại hàng: Titan - Xanh,"Máy chính hãng, màu đẹp. Hàng đóng gói cẩn thận và giao nhanh. Uy tín",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,n*****0,2024-01-22 18:00 | Phân loại hàng: Titan - Trắng,"Chất lượng sản phẩm: tuyệt vời
Đúng với mô tả: chuẩn mô tả
Tính năng nổi bật: đầy đủ tính năng
Giao hàng hơi chậm xíu ok",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,g*****u,2024-01-05 21:05 | Phân loại hàng: Titan - Xanh,"Đúng với mô tả: Ok
Chất lượng sản phẩm: Ok
Hàng mới nguyên tem mua được lúc giá hợp lý nên rất hài lòng. Shopee express giao lâu mặc dù đến kho gần nhà từ mùng 3 mà 2 ngày sau mới giao hàng",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,quan12122011,2023-11-19 21:46 | Phân loại hàng: Titan - Xanh,Shop đóng gói cẩn thận và giao hàng nhanh chóng. Chưa dùng nên chưa biết chất lượng thế nào,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,monster_devil,2024-01-27 11:47 | Phân loại hàng: Titan - Tự Nhiên,"Giao hàng rất nhanh
Máy titan nhẹ hơn hẳn so với các đời trước. 
Mua được giá phải chăng.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,hieu3051996,2024-02-10 08:48 | Phân loại hàng: Titan - Trắng,"Đúng với mô tả: đúng
Chất lượng sản phẩm: ok
Máy đẹp, hoạt động ok, ko trầy xước nhưng xài 1 tg hơi nóng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,phanlamngoc,2024-01-08 14:52 | Phân loại hàng: Titan - Tự Nhiên,"Hàng nguyên đai nguyên kiện , hàng chính hãng  việt nam ok giá cả hợp lý",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,c*****1,2024-02-01 21:17 | Phân loại hàng: Titan - Tự Nhiên,"Tính năng nổi bật: ip 15
Chất lượng sản phẩm: tốt
Đúng với mô tả: dung
Sản phẩm đóng gói cẩn thận, mẫu mã đẹp, chất lượng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,h*****9,2023-10-01 17:48 | Phân loại hàng: Titan - Xanh,"Giao hàng siêu nhanh, đóng gói kỹ.. sáng giao đvvc chiều tới tay khách..",10,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,t*****1,2023-12-12 11:31 | Phân loại hàng: Titan - Tự Nhiên,"Shop chuẩn bị hàng nhanh. Đặt hôm trước ở hcm, hôm sau đã có ở hà nội. Mà phải đợi 2 hôm sau, đơn mới đc nhận ship trong nội thành HN. Đang dùng máy màn hình to quen. Giờ đổi về màn hình nhỏ, có hơi lạ",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,d*****7,2024-01-25 10:29 | Phân loại hàng: Titan - Tự Nhiên,"Đúng với mô tả: không
Chất lượng sản phẩm: kém
Tính năng nổi bật: không
Sau vài ngày sd máy bị tình trạng nóng máy kinh khủng ,dù mình ít sử dụng do mình sd nhiều máy khác nữa.Hàng mall nhưng hẹn lần lựa xuất hóa đơn chậm.không biết hóa đơn có chính hãng không ,và chính sách bảo hành như thế nào,hoang mang quá 🥺🥺🥺🥺🥺🥺🥺",3,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,vladjka,2024-03-05 16:38 | Phân loại hàng: Titan - Đen,"Chưa mua online giá trị cao ntn bao giờ nhưng mua xong thấy ổn. Không có gì phải chê
Nên mua nhé các bạn rẻ hơn ngoài cửa hàng tầm 1 củ",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,l*****0,2023-12-21 13:36 | Phân loại hàng: Titan - Trắng,"Quá nhanh đặt 1 ngày nhận được đt luôn
Hơi run vì sản phẩm giá trị cao nhưng nhận dc thấy yên tâm",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,d*****3,2023-12-05 15:49 | Phân loại hàng: Titan - Xanh,"Sản phẩm chính hãng, giao hàng nhanh chóng, đóng gói cẩn thận, shiper nhiệt tình thân thiện",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,l*****h,2024-01-22 23:16 | Phân loại hàng: Titan - Xanh,Hàng flagship thì miễn chê mà giá còn tốt nữa mình mua chẳng cần sale vì quá rẻ lun kkkk,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,l*****h,2024-02-16 15:55 | Phân loại hàng: Titan - Đen,"Sp xài okla nha, mua giá rẻ nên xài ổn với tầm giá, sẽ ủng hộ lần sau",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,n*****4,2024-01-31 20:10 | Phân loại hàng: Titan - Trắng,"Mã VN/A, nguyên seal. Điểm trừ là vận chuyển không cẩn thận, nhưng may shop đóng gói cẩn thạn nên hộp máy không sao. Nếu có dịch vụ giao trong ngày thì tốt hơn.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,t*****3,2024-01-03 22:32 | Phân loại hàng: Titan - Tự Nhiên,"Sản phẩm cũng khá ổn, giá săn sale nên rẻ hơn mọi khi, giao hàng cũng khá nhanh, ổn, gói hàng chắc chắn",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,thongthien86,2023-10-12 07:04 | Phân loại hàng: Titan - Xanh,"Sản phẩm giao nhanh, đóng gói cẩn thận. Hàng mới rất đẹp. Cám ơn shop.",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,quangphuocnd,2024-02-22 13:50 | Phân loại hàng: Titan - Tự Nhiên,Hàng hịn; lần 2 mua hàng tại shop. Giao hàng hoả tốc; xứng đáng cộng thêm sao nữa :),Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,huong424203,2023-11-17 01:03 | Phân loại hàng: Titan - Tự Nhiên,"Mặt hàng ok, mua dc giá hời xịn
Không chê vào đâu dc
Hàng malll chất lương",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,bibo_vinatur,2024-01-19 07:34 | Phân loại hàng: Titan - Tự Nhiên,"Hàng đúng loại, đúng mẫu, giao hàng nhanh chóng. Hình ảnh chỉ mang tính chất minh hoạ.",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,giahuy2904,2023-12-10 12:56 | Phân loại hàng: Titan - Trắng,"Đúng với mô tả: hangf giao ddungs moo ta
Chất lượng sản phẩm: iphone thì ko có gì phải nhận xét
Tính năng nổi bật: quá tuyệt",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,n*****3,2023-12-29 11:22 | Phân loại hàng: Titan - Tự Nhiên,"Chất lượng sản phẩm: 10 điểm kco nhưng
Đúng với mô tả: đúng
Tính năng nổi bật: đ biết
sản phẩm đẹp, giống hình, chất lượng",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,t*****2,2023-12-12 18:47 | Phân loại hàng: Titan - Đen,Giao hàng nhanh đóng gói cẩn thận dịch vụ tốt hàng chất lượng cao,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,mary9655185,2024-02-02 22:32 | Phân loại hàng: Titan - Đen,"Gói hàng kĩ, chú shipper dễ thương, được cái giá hời nữa 🫶 Không uổng công mình đánh liều và chờ đợiii 🙆‍♀️🙆‍♀️",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,nguyenthuc_1995,2024-03-08 12:35 | Phân loại hàng: Titan - Trắng,"Chất lượng sản phẩm thì miễn bàn rồi ạ. Giao hàng khá nhanh, shop đóng gói cẩn thận.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,phukienthongminh_shop,2024-02-08 16:59 | Phân loại hàng: Titan - Tự Nhiên,"Sản phẩm chất lượng tốt, shop đóng gói hàng cẩn thận. Giao hàng nhanh.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-128GB-i.88201679.21184086567?sp_atk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240&xptdk=381c5d47-ba0d-41d3-9b03-24ac7a6bb240,phukienthongminh_shop,2024-02-08 16:56 | Phân loại hàng: Titan - Tự Nhiên,"Sản phẩm chất lượng tốt, shop đóng gói hàng cẩn thận. Giao hàng nhanh.",Hữu Ích?,5
