Platform,URL,customer_name,time_comment,content,thank_count,rating
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,anhtuan2402,2023-12-12 17:01 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: tốt
Đúng với mô tả: đúng
Săn được sản phẩm với giá tốt nên không có gì phàn nàn. Shop đóng gói cẩn thận, chắc chắn, giao hàng nhanh, nhân viên live quan tâm khách hàng chu đáo",31,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,chau_xinh,2024-01-20 22:30 | Phân loại hàng: Natural Titanium,"Tính năng nổi bật: OK
Đúng với mô tả: chuẩn
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,chau_xinh,2023-12-29 14:41 | Phân loại hàng: Blue Titanium,"Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,dz70jpwvv8,2023-12-29 14:42 | Phân loại hàng: Blue Titanium,"Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Tính năng nổi bật: ok
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",6,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****o,2023-12-15 22:31 | Phân loại hàng: White Titanium,"Đúng với mô tả: Dung
Tính năng nổi bật: Pin lâu
Chất lượng sản phẩm: tốt
Gói hàng cẩn thận, nguyên seal, đầy đủ phụ kiện đi kèm, đúng mô tả, được giảm voucher 2tr nèeee, dzui ó",16,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,tien_minh1306,2023-11-15 21:32 | Phân loại hàng: Natural Titanium,"Máy giao nhanh , bọc chống shock rất là okela luônnnn. Seal đầy đủ. Mua nhiều lần ở shop rồi thấy hỗ trợ nhiệt tình phết",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,p*****9,2024-01-30 21:53 | Phân loại hàng: Natural Titanium,"sốp hỗ trợ hết mình luôn
giao hàng cho vận chuyển nhanh
còn vận chuyển thì ngâm phải ra tại bưu cục lấy
sẽ tiếp tục ủng hộ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,m9bxk_6c9d,2023-11-04 18:25 | Phân loại hàng: White Titanium,"Tính năng nổi bật: ok
Đúng với mô tả: chuẩn
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",25,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****y,2023-11-20 23:37 | Phân loại hàng: Blue Titanium,"Chất lượng sản phẩm: tốt
Tính năng nổi bật: tốt
Đúng với mô tả: đúng
Đóng gói cẩn thận chu đáo. Hình thức sản phẩm đẹp mắc. Đúng với mô tả sản phẩm",9,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,n*****0,2024-02-26 21:38 | Phân loại hàng: Natural Titanium,"Tính năng nổi bật: chụp hình khỏi chê
Chất lượng sản phẩm: quá tuyệt vời luôn
Đúng với mô tả: đúng mô tả nhà sản xuất
Giáo hàng nhanh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,c*****0,2023-12-15 13:10 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: ok
Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Sp chất lượng, giá tốt, ship khá nhanh, tư vấn cũng nhanh, shipper ok ạ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,t*****0,2024-02-16 22:55 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: qua tuyet voi
Đúng với mô tả: chuan mo ta cua nhà bán hàng
Tính năng nổi bật: chụp ảnh đẹp
Giao hàng nhanh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,s9j0x3fxh8,2024-01-29 15:04 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: Chuẩn
Chất lượng sản phẩm: tốt
Tính năng nổi bật: ok
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****y,2023-12-01 12:16 | Phân loại hàng: Black Titanium,"Tính năng nổi bật: tốt
Đúng với mô tả: đúng
Chất lượng sản phẩm: tốt
Đóng gói cẩn thận, kĩ, hình thức sản phẩm tốt đẹp rất ưng sẽ quay lại mua của shop tiếp",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,thanhhoa70856,2023-11-24 06:20 | Phân loại hàng: Natural Titanium,"Tính năng nổi bật: sịn
Đúng với mô tả: đúng
Chất lượng sản phẩm: tuyệt vời
Sản phẩm tuyệt vời ạ. Ủng hộ shop dài dài. E thấy các bạn đc tặng voucher nhiều lắm mà e chưa đc tặng lần nào. Mong shop thấy đc bình luận này kk 
Yêu shopduck, hàng shopduck thì khỏi chê kk❤️❤️❤️",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,l*****8,2023-12-03 08:47 | Phân loại hàng: Black Titanium,"Đúng với mô tả: dung
Tính năng nổi bật: tốt
Chất lượng sản phẩm: tốt
Hàng giao nhanh đóng gói cẩn thận mẫu mã đẹp hàng chất lượng nên ủng hộ lần sau",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****y,2024-01-31 17:39 | Phân loại hàng: White Titanium,"Chất lượng sản phẩm: tot
Tính năng nổi bật: ip
Đúng với mô tả: dugn
Shop đóng gói kĩ giao nhanh mua sale dc giá rẻ 
Mình đăng tạm ảnh minh hoạ lấy xu ạ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,nekitez,2023-11-03 17:03 | Phân loại hàng: White Titanium,"Đúng với mô tả: dung nhu mo ta
Chất lượng sản phẩm: tot
Tính năng nổi bật: hang chinh hang
hang chinh hang 100%, nguyen seal, giao nhanh , dong goi chac chan co tem niem phong",10,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,p*****o,2023-12-02 19:31 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: tuyệt vời
Tính năng nổi bật: tốt
Đúng với mô tả: đúng
Sản phẩm táo mỹ thì chất lượng quá oke. Mượt và chất",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,nhat_nam_2020,2023-12-27 01:38 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: quá tuyệt vời
Tính năng nổi bật: titan là cái noiir bật nhất của 15
Đúng với mô tả: chuẩn như những gì giới thiệu",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,tinnt49,2024-01-26 21:44 | Phân loại hàng: Blue Titanium,"Đúng với mô tả: Shop giao đúng mẫu đã bật
Tính năng nổi bật: iphone 15 pro mã blue
Chất lượng sản phẩm: hàng vna
Shop giao hàng nhanh và kỹ",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,hanhhtt,2024-01-14 23:36 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: ok
Chất lượng sản phẩm: ok
Tính năng nổi bật: ok
Sản phẩm rất tốt, lần sau sẽ quay lại ủng hộ ahop nhiều hơn nữa. Cảm ơn shop rất nhiều",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,ngoc_12389,2024-01-25 17:15 | Phân loại hàng: White Titanium,"Giao hàng nhanh trong vòng 24h
Apply dc voucher 8% của shopee.
Chưa nhânn dc hoá đơn sp",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,vochung43,2023-11-16 01:51 | Phân loại hàng: Natural Titanium,Sản phẩm giao nhanh săn được giá hời 10 điểm nên mua nha m.n :33,4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,huynhhonhuy,2023-12-27 16:27 | Phân loại hàng: Blue Titanium,"Chất lượng sản phẩm: chinh hang
Nhận hàng nhanh, hàng nhận về mới active . Mua lần đầu mà cảm thấy rất an tâm",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,hoangkheng,2024-01-10 00:49 | Phân loại hàng: Blue Titanium,"Chất lượng sản phẩm: chat luong
Đúng với mô tả: đung
Giao hàng nhanh,đúng chất lượng sản phẩm,ship nhiệt tình",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,leduy451990.,2024-01-17 22:04 | Phân loại hàng: Black Titanium,"Chất lượng tốt, giao hàng nhanh. Shipper xác nhận kỹ càng vì đơn hàng giá trị cao. Rất hài lòng.",7,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,nguyentranhoang2112,2024-01-20 00:17 | Phân loại hàng: Natural Titanium,"Sản phẩm tốt, hoàn thiện đẹp, đóng gói gửi nhanh, nhân viên giao hàng nhiệt tình.",5,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,thytu,2023-12-04 09:08 | Phân loại hàng: White Titanium,"Săn được giá rẻ, gói hàng kỹ, nguyên seal máy chạy tốt, chính hãng",3,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,hoangkheng,2024-01-18 22:06 | Phân loại hàng: Natural Titanium,"Sản phẩm quá là oki luôn,giao hàng đúng tình trạng
Ship nhiệt tình",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,utnho20031995,2023-12-15 13:10 | Phân loại hàng: Blue Titanium,Giao hangd nhanh đặt trong ngày sale mà 3 ngày đã có hàng rồi,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,utnho20031995,2023-11-15 14:49 | Phân loại hàng: Natural Titanium,Săn sale nhưng giao hàng nhanh đặt nhiều đoen của shop rồi nên rất uy tín,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,huyduc1978,2023-11-17 12:30 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: ok
Tính năng nổi bật: ok
Chất lượng sản phẩm: ok
Shop giao hàng nhanh xịn xò nha",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,vieenrose412,2024-01-28 10:37 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: nhu 1 cai ghe
Tính năng nổi bật: gọi chụp chọi
Đúng với mô tả: đúng quả táo bị khuyết 1 miếng
I have a phone I have an apple awww ApplePhone",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,nhi_nguyen2021,2024-01-04 08:18 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: ok
Giao hàng nhanh đóng gói tốt, có hoá đơn đầy đủ. Giá săn sale rẻ.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,h*****5,2023-12-28 10:05 | Phân loại hàng: Blue Titanium,"Chất lượng sản phẩm: chính hãng
Đúng với mô tả: hàng đúng mô tả
Tính năng nổi bật: giao hàng nhanh, đóng gói cẩn thận",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,minhthu_kbnn,2023-11-18 16:55 | Phân loại hàng: Black Titanium,"Giao hàng nhanh, gói cẩn thận, máy đẹp. Hẹn shop ở lần ra tiếp theo",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,f*****r,2024-01-09 10:16 | Phân loại hàng: White Titanium,"Sản phẩm chính hãng phân phối tại Việt Nam, đủ 12 tháng bảo hành. Máy nguyên seal, chưa kích hoạt.",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,h*****1,2024-01-18 11:21 | Phân loại hàng: Blue Titanium,Chất lượng tốt. Mình về đập hộp còn nguyên seal.Ko có lỗi về mặt ngoại hình,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****m,2023-11-29 22:48 | Phân loại hàng: Natural Titanium,"Sản phẩm chính hãng, nguyên seal, chưa kích hoạt. Đầy đủ phụ kiện, Shop đóng gói cẩn thận.",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,t*****9,2023-11-24 13:37 | Phân loại hàng: Black Titanium,"Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,lozvncb,2023-11-17 03:24 | Phân loại hàng: Natural Titanium,"Đã nhận được hàng sản phẩm ok nguyên tem mác
Sẽ ủng hộ khi có sale đợt tiếp",2,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,chienplq,2023-11-06 09:02 | Phân loại hàng: Blue Titanium,"Sản phẩm đúng vs mô tả, shop nt nhiệt tình. Bữa mua ip13 h mua tiếp cái ip 15prm có vẻ ok á. Nào bán gì hú tui mua típ nha.
Update: đt đã hư cam và đi bảo hành nhưng cửa hàng bảo mua onl nên k có chính sách 1 đổi 1, phải chờ hơn 20 ngày mới có. Mn mua thì lưu ý nhé, BẢO HÀNH RẤT KHÓ VÀ LÂU.",77,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,giahuy2904,2024-01-03 16:23 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: quá tuyệt vời
Đúng với mô tả: dung voi mo ta cua apple
Tính năng nổi bật: apple gì cũng nổi bật rồi",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,luongdinhlan2704,2023-12-14 16:27 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: Natural Titan
Đẹp
Lần đầu mua thứ xa xỉ online nhưng okay lắm luôn 
Màu natural đỉnh nha",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,a*****8,2024-01-05 20:41 | Phân loại hàng: White Titanium,"Đúng với mô tả: đung
Tính năng nổi bật: nguyên seal đep lắm
Chất lượng sản phẩm: mới 100%
Hàg quá chất lưong",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,largo204,2024-03-02 10:47 | Phân loại hàng: Natural Titanium,"Đúng với mô tả: hang chinh hang
Chất lượng sản phẩm: tot
hàng chính hãng giao nhanh, đóng gói cẩn thận",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,v*****4,2024-01-23 14:24 | Phân loại hàng: Natural Titanium,"Chất lượng sản phẩm: tot
Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,dodungmevabehn,2023-11-05 23:47 | Phân loại hàng: White Titanium,"giao hàng nhanh ok , săn sale đc giá quá ngon .mdmd , dùng tốt , ổn",4,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,d*****5,2023-11-16 21:57 | Phân loại hàng: Black Titanium,"Trả lời hơi lâu, gói hàng cẩn thận, giao hàng cũng 2-3 hôm tới!!!!",1,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,giahuy2904,2023-12-25 17:09 | Phân loại hàng: Natural Titanium,"Tính năng nổi bật: iphone tinhs nangw naof thaays cung oonr
Đúng với mô tả: ddungs với mô tả
Chất lượng sản phẩm: apple thương hiệu rồi",Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,l*****8,2023-12-03 08:44 | Phân loại hàng: Natural Titanium,Hàng giao nhanh đóng gói cẩn thận mẫu mã đẹp giống hình sẽ ủng hộ lần sau,Hữu Ích?,5
Shopee,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-15-Pro-Max-256GB-i.288286284.21993222972?sp_atk=782f511e-3ba1-4e1e-b0b0-75a00690eb72&xptdk=782f511e-3ba1-4e1e-b0b0-75a00690eb72,v*****4,2024-02-06 15:06 | Phân loại hàng: White Titanium,"Chất lượng sản phẩm: tot
Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",Hữu Ích?,5
